Order-Date,Delivery-Date,Promised-Date,Courier,Size of the box height,Size of the box width,Size of the box length,Size of the box weight,Weather,Store address,Customer address
1/8/2021,1/24/2021,1/24/2021,PS,29.632656,34.722553,17.523058,0.808897956,Bad,-2.503346666,-2.408506701
3/13/2021,4/1/2021,4/1/2021,FD,29.632656,34.722553,17.523058,3.43605084,Good,-2.503346666,-2.408480832
3/4/2021,3/22/2021,3/22/2021,FD,29.632656,34.722553,17.523058,0.910311523,Good,-2.503346666,-2.408520902
12/7/2021,12/26/2021,12/26/2021,FD,29.632656,34.722553,17.523058,2.83907797,Bad,-2.503346666,-2.408566538
11/11/2020,11/29/2020,11/28/2020,FD,29.632656,34.722553,17.523058,2.292088614,Good,-2.503346666,-2.408597156
7/25/2021,8/12/2021,8/11/2021,PS,29.632656,34.722553,17.523058,4.654372211,Good,-2.503346666,-2.408537935
9/27/2021,10/15/2021,10/14/2021,PS,29.632656,34.722553,17.523058,3.009722896,Good,-2.503346666,-2.40865395
5/15/2021,6/2/2021,6/1/2021,PS,29.632656,34.722553,17.523058,4.387649849,Good,-2.503346666,-2.408474268
3/11/2021,3/29/2021,3/28/2021,FD,29.632656,34.722553,17.523058,0.854412557,Good,-2.503346666,-2.408575257
12/3/2020,12/19/2020,12/18/2020,PS,29.632656,34.722553,17.523058,1.63097065,Bad,-2.503346666,-2.408503642
12/2/2020,12/20/2020,12/19/2020,FD,29.632656,34.722553,17.523058,3.681302877,Bad,-2.503346666,-2.408489432
11/26/2020,12/15/2020,12/14/2020,FD,29.632656,34.722553,17.523058,3.623748052,Good,-2.503346666,-2.40859383
3/12/2021,3/29/2021,3/29/2021,FD,29.632656,34.722553,17.523058,2.649465027,Good,-2.503346666,-2.408495169
2/4/2021,2/22/2021,2/21/2021,FD,29.632656,34.722553,17.523058,3.460174591,Bad,-2.503346666,-2.408499028
12/8/2020,12/27/2020,12/27/2020,FD,29.632656,34.722553,17.523058,2.413659581,Bad,-2.503346666,-2.408571971
10/18/2020,11/3/2020,11/2/2020,PS,29.632656,34.722553,17.523058,2.96463173,Good,-2.503346666,-2.408547072
2/7/2021,2/26/2021,2/26/2021,FD,29.632656,34.722553,17.523058,2.624777081,Good,-2.503346666,-2.40854929
7/8/2021,7/24/2021,7/24/2021,PS,29.632656,34.722553,17.523058,3.473905323,Good,-2.503346666,-2.408526215
1/23/2021,2/9/2021,2/8/2021,FD,29.632656,34.722553,17.523058,4.343314843,Good,-2.503346666,-2.408537633
5/25/2021,6/12/2021,6/11/2021,PS,29.632656,34.722553,17.523058,1.8461079,Good,-2.503346666,-2.408560746
10/4/2021,10/22/2021,10/22/2021,PS,29.632656,34.722553,17.523058,4.103193389,Good,-2.503346666,-2.40854422
8/17/2021,9/3/2021,9/2/2021,PS,29.632656,34.722553,17.523058,2.852655997,Good,-2.503346666,-2.408541443
3/14/2021,4/2/2021,4/1/2021,FD,29.632656,34.722553,17.523058,1.808742021,Good,-2.503346666,-2.408561548
11/7/2020,11/26/2020,11/25/2020,FD,29.632656,34.722553,17.523058,1.580275627,Good,-2.503346666,-2.408483263
2/14/2021,3/3/2021,3/2/2021,FD,29.632656,34.722553,17.523058,3.674055203,Good,-2.503346666,-2.408647774
12/3/2020,12/21/2020,12/21/2020,FD,29.632656,34.722553,17.523058,0.307085134,Bad,-2.503346666,-2.408642358
11/17/2020,12/4/2020,12/4/2020,FD,29.632656,34.722553,17.523058,3.62036779,Good,-2.503346666,-2.408556724
1/19/2021,2/9/2021,2/8/2021,FD,29.632656,34.722553,17.523058,5.044051446,Good,-2.503346666,-2.40851741
7/19/2021,8/5/2021,8/4/2021,PS,29.632656,34.722553,17.523058,2.643052056,Good,-2.503346666,-2.40851401
8/12/2021,9/1/2021,9/1/2021,PS,29.632656,34.722553,17.523058,6.485227707,Good,-2.503346666,-2.4084956
4/6/2021,4/25/2021,4/24/2021,FD,29.632656,34.722553,17.523058,3.495679713,Good,-2.503346666,-2.408613653
2/11/2021,2/28/2021,2/27/2021,FD,29.632656,34.722553,17.523058,4.37241227,Bad,-2.503346666,-2.408540834
12/26/2020,1/14/2021,1/14/2021,FD,29.632656,34.722553,17.523058,2.749502539,Good,-2.503346666,-2.408550894
11/4/2020,11/22/2020,11/21/2020,FD,29.632656,34.722553,17.523058,4.183719705,Good,-2.503346666,-2.40862029
11/1/2020,11/18/2020,11/17/2020,FD,29.632656,34.722553,17.523058,2.485363585,Good,-2.503346666,-2.408640332
11/13/2021,12/1/2021,11/30/2021,PS,29.632656,34.722553,17.523058,3.17513772,Good,-2.503346666,-2.408663748
10/21/2020,11/7/2020,11/6/2020,FD,29.632656,34.722553,17.523058,1.583787062,Good,-2.503346666,-2.408549816
12/28/2021,1/15/2022,1/14/2022,FD,29.632656,34.722553,17.523058,1.376980671,Bad,-2.503346666,-2.408599875
10/31/2021,11/18/2021,11/17/2021,PS,29.632656,34.722553,17.523058,3.577394282,Good,-2.503346666,-2.408510766
12/5/2021,12/22/2021,12/21/2021,PS,29.632656,34.722553,17.523058,3.839511007,Good,-2.503346666,-2.408502821
10/23/2020,11/9/2020,11/9/2020,PS,29.632656,34.722553,17.523058,2.070500102,Good,-2.503346666,-2.408602199
11/7/2020,11/26/2020,11/25/2020,FD,29.632656,34.722553,17.523058,1.19638117,Good,-2.503346666,-2.408495004
1/13/2021,1/29/2021,1/28/2021,PS,29.632656,34.722553,17.523058,4.528764494,Good,-2.503346666,-2.408572082
7/5/2021,7/23/2021,7/22/2021,PS,29.632656,34.722553,17.523058,2.137489079,Good,-2.503346666,-2.408460499
11/12/2020,11/30/2020,11/29/2020,PS,29.632656,34.722553,17.523058,4.448790611,Good,-2.503346666,-2.408477789
3/8/2021,3/27/2021,3/26/2021,FD,29.632656,34.722553,17.523058,2.683535011,Good,-2.503346666,-2.40862377
1/12/2021,1/29/2021,1/29/2021,PS,29.632656,34.722553,17.523058,3.392333699,Good,-2.503346666,-2.408573047
3/24/2021,4/10/2021,4/9/2021,PS,29.632656,34.722553,17.523058,4.195865817,Good,-2.503346666,-2.408511787
12/11/2020,12/28/2020,12/28/2020,PS,29.632656,34.722553,17.523058,2.754318288,Bad,-2.503346666,-2.408555712
3/20/2021,4/8/2021,4/7/2021,FD,29.632656,34.722553,17.523058,3.435300231,Good,-2.503346666,-2.408561497
11/18/2021,12/5/2021,12/4/2021,PS,29.632656,34.722553,17.523058,1.382315061,Bad,-2.503346666,-2.408702414
3/3/2021,3/22/2021,3/21/2021,FD,29.632656,34.722553,17.523058,3.515916262,Good,-2.503346666,-2.408546589
11/1/2021,11/18/2021,11/17/2021,PS,29.632656,34.722553,17.523058,1.702904571,Good,-2.503346666,-2.408535904
10/31/2020,11/17/2020,11/16/2020,FD,29.632656,34.722553,17.523058,4.44744326,Good,-2.503346666,-2.408528184
11/29/2020,12/18/2020,12/17/2020,FD,29.632656,34.722553,17.523058,2.746555251,Good,-2.503346666,-2.408481479
4/9/2021,4/28/2021,4/27/2021,FD,29.632656,34.722553,17.523058,3.656356296,Good,-2.503346666,-2.408468977
3/3/2021,3/21/2021,3/20/2021,FD,29.632656,34.722553,17.523058,3.386996878,Good,-2.503346666,-2.408623104
11/20/2021,12/7/2021,12/7/2021,PS,29.632656,34.722553,17.523058,2.037367044,Good,-2.503346666,-2.408541436
11/30/2020,12/19/2020,12/18/2020,FD,29.632656,34.722553,17.523058,0.91148585,Bad,-2.503346666,-2.408584481
10/8/2020,10/26/2020,10/25/2020,PS,29.632656,34.722553,17.523058,4.632996357,Good,-2.503346666,-2.408530447
8/6/2021,8/24/2021,8/24/2021,PS,29.632656,34.722553,17.523058,1.776731738,Good,-2.503346666,-2.408604416
11/11/2021,11/27/2021,11/26/2021,PS,29.632656,34.722553,17.523058,4.022932722,Good,-2.503346666,-2.408491505
11/1/2020,11/19/2020,11/19/2020,FD,29.632656,34.722553,17.523058,2.104075228,Good,-2.503346666,-2.408532424
12/18/2020,1/4/2021,1/4/2021,FD,29.632656,34.722553,17.523058,2.007638723,Bad,-2.503346666,-2.408640096
2/4/2021,2/22/2021,2/22/2021,FD,29.632656,34.722553,17.523058,3.367790612,Bad,-2.503346666,-2.408552181
12/23/2020,1/11/2021,1/11/2021,FD,29.632656,34.722553,17.523058,3.197583053,Bad,-2.503346666,-2.408539455
3/31/2021,4/17/2021,4/16/2021,FD,29.632656,34.722553,17.523058,0.324739122,Good,-2.503346666,-2.408483488
3/13/2021,3/30/2021,3/30/2021,FD,29.632656,34.722553,17.523058,1.765164076,Good,-2.503346666,-2.408443538
7/24/2021,8/10/2021,8/10/2021,PS,29.632656,34.722553,17.523058,1.36832096,Good,-2.503346666,-2.408445586
10/31/2020,11/19/2020,11/18/2020,FD,29.632656,34.722553,17.523058,2.447518373,Good,-2.503346666,-2.408502503
12/20/2020,1/8/2021,1/8/2021,FD,29.632656,34.722553,17.523058,4.770923771,Good,-2.503346666,-2.408490602
11/25/2020,12/12/2020,12/12/2020,FD,29.632656,34.722553,17.523058,3.363062242,Bad,-2.503346666,-2.408591071
5/7/2021,5/23/2021,5/23/2021,PS,29.632656,34.722553,17.523058,3.103492261,Good,-2.503346666,-2.40869782
3/18/2021,4/6/2021,4/5/2021,FD,29.632656,34.722553,17.523058,1.586637036,Good,-2.503346666,-2.408579151
8/3/2021,8/19/2021,8/19/2021,PS,29.632656,34.722553,17.523058,3.744904363,Good,-2.503346666,-2.408692227
12/15/2020,1/1/2021,1/1/2021,PS,29.632656,34.722553,17.523058,2.433577412,Good,-2.503346666,-2.408565705
1/15/2021,2/1/2021,1/31/2021,FD,29.632656,34.722553,17.523058,4.084446579,Bad,-2.503346666,-2.408566067
2/17/2021,3/6/2021,3/5/2021,FD,29.632656,34.722553,17.523058,3.567776594,Good,-2.503346666,-2.4086011
10/31/2020,11/19/2020,11/19/2020,FD,29.632656,34.722553,17.523058,6.015196214,Good,-2.503346666,-2.40857584
2/9/2021,2/26/2021,2/26/2021,FD,29.632656,34.722553,17.523058,2.599111958,Good,-2.503346666,-2.408612511
12/8/2020,12/25/2020,12/24/2020,FD,29.632656,34.722553,17.523058,2.547944506,Good,-2.503346666,-2.408496764
5/4/2021,5/23/2021,5/22/2021,PS,29.632656,34.722553,17.523058,5.132136112,Good,-2.503346666,-2.408639659
10/5/2020,10/21/2020,10/21/2020,PS,29.632656,34.722553,17.523058,2.54395909,Good,-2.503346666,-2.408522682
11/20/2020,12/7/2020,12/7/2020,FD,29.632656,34.722553,17.523058,1.82889881,Bad,-2.503346666,-2.408638149
1/19/2021,2/6/2021,2/6/2021,FD,29.632656,34.722553,17.523058,1.216102903,Bad,-2.503346666,-2.408515402
10/4/2020,10/22/2020,10/22/2020,PS,29.632656,34.722553,17.523058,1.876103631,Good,-2.503346666,-2.408512663
5/4/2021,5/22/2021,5/22/2021,FD,29.632656,34.722553,17.523058,4.18227133,Good,-2.503346666,-2.408501053
12/15/2021,1/2/2022,1/1/2022,FD,29.632656,34.722553,17.523058,1.444518688,Bad,-2.503346666,-2.408583097
11/25/2021,12/13/2021,12/13/2021,FD,29.632656,34.722553,17.523058,1.698061231,Bad,-2.503346666,-2.408437382
12/15/2021,1/3/2022,1/2/2022,FD,29.632656,34.722553,17.523058,0.265022174,Bad,-2.503346666,-2.408613577
12/15/2021,1/3/2022,1/3/2022,FD,29.632656,34.722553,17.523058,2.283181883,Bad,-2.503346666,-2.408535894
12/12/2020,12/31/2020,12/30/2020,FD,29.632656,34.722553,17.523058,5.421338186,Good,-2.499646369,-2.408624123
12/30/2020,1/17/2021,1/17/2021,FD,29.632656,34.722553,17.523058,0.974929901,Bad,-2.499646369,-2.408477851
11/20/2020,12/8/2020,12/7/2020,FD,29.632656,34.722553,17.523058,3.807447361,Good,-2.499646369,-2.408548411
11/17/2021,12/2/2021,12/2/2021,PS,29.632656,34.722553,17.523058,1.308298072,Good,-2.120602226,-2.408602849
12/30/2020,1/1/2021,12/31/2020,FD,29.632656,34.722553,17.523058,3.181219902,Good,-2.154796908,-2.408539292
8/12/2021,8/14/2021,8/14/2021,FD,29.632656,34.722553,17.523058,3.573802779,Good,-2.154796908,-2.408522823
8/26/2021,8/28/2021,8/28/2021,FD,29.632656,34.722553,17.523058,2.474838445,Good,-2.154796908,-2.408585976
6/18/2021,6/19/2021,6/18/2021,FD,29.632656,34.722553,17.523058,2.39420962,Good,-2.154796908,-2.408557809
7/1/2021,7/3/2021,7/2/2021,FD,29.632656,34.722553,17.523058,1.472165548,Good,-2.154796908,-2.408549111
3/8/2021,3/9/2021,3/9/2021,FD,29.632656,34.722553,17.523058,1.639237749,Good,-2.154796908,-2.408474422
8/7/2021,8/9/2021,8/8/2021,FD,29.632656,34.722553,17.523058,1.562318604,Good,-2.154796908,-2.408546857
1/5/2021,1/21/2021,1/20/2021,FD,29.632656,34.722553,17.523058,0.53146779,Good,-2.501196775,-2.408500407
1/1/2021,1/17/2021,1/16/2021,FD,29.632656,34.722553,17.523058,4.220100477,Bad,-2.501196775,-2.408631137
1/7/2021,1/25/2021,1/25/2021,FD,29.632656,34.722553,17.523058,3.35330353,Bad,-2.501196775,-2.408618088
7/22/2021,8/8/2021,8/8/2021,FD,29.632656,34.722553,17.523058,3.896156806,Good,-2.177893818,-2.408497425
8/9/2021,8/25/2021,8/24/2021,FD,29.632656,34.722553,17.523058,4.52375336,Good,-2.177893818,-2.408553926
12/30/2020,1/16/2021,1/16/2021,FD,29.632656,34.722553,17.523058,2.440169243,Bad,-2.177893818,-2.408558724
9/26/2021,10/14/2021,10/13/2021,FD,29.632656,34.722553,17.523058,3.329261751,Good,-2.177893818,-2.408526847
9/24/2021,10/11/2021,10/10/2021,FD,29.632656,34.722553,17.523058,3.53267543,Good,-2.177893818,-2.40858661
6/6/2021,6/24/2021,6/24/2021,FD,29.632656,34.722553,17.523058,2.784002244,Good,-2.177893818,-2.40851637
11/23/2021,12/11/2021,12/11/2021,FD,29.632656,34.722553,17.523058,1.77700486,Bad,-2.177893818,-2.408472852
4/15/2021,5/1/2021,4/30/2021,FD,29.632656,34.722553,17.523058,0.869909995,Good,-2.177893818,-2.40854494
5/31/2021,6/19/2021,6/18/2021,FD,29.632656,34.722553,17.523058,5.117668973,Good,-2.177893818,-2.408556002
10/12/2020,10/29/2020,10/29/2020,FD,29.632656,34.722553,17.523058,4.071470008,Good,-2.177893818,-2.408603602
7/1/2021,7/18/2021,7/17/2021,FD,29.632656,34.722553,17.523058,3.730170497,Good,-2.177893818,-2.408471767
2/8/2021,2/24/2021,2/24/2021,PS,29.632656,34.722553,17.523058,2.83394911,Good,-2.177893818,-2.408542091
11/1/2021,11/17/2021,11/17/2021,FD,29.632656,34.722553,17.523058,2.225088234,Good,-2.231261999,-2.408546454
12/5/2020,12/23/2020,12/22/2020,FD,29.632656,34.722553,17.523058,1.401224244,Good,-2.231261999,-2.408575043
11/14/2021,11/30/2021,11/29/2021,FD,29.632656,34.722553,17.523058,2.586291101,Good,-2.231261999,-2.408542919
9/18/2020,10/6/2020,10/5/2020,PS,29.632656,34.722553,17.523058,5.064365063,Good,-2.231261999,-2.40851325
5/22/2021,6/8/2021,6/8/2021,FD,29.632656,34.722553,17.523058,2.430960889,Good,-2.231261999,-2.408513799
6/15/2021,7/4/2021,7/3/2021,FD,29.632656,34.722553,17.523058,5.112776867,Good,-2.231261999,-2.408528083
1/26/2021,2/12/2021,2/12/2021,FD,29.632656,34.722553,17.523058,1.369177615,Good,-2.231261999,-2.408535783
8/22/2021,9/7/2021,9/7/2021,FD,29.632656,34.722553,17.523058,0.629381444,Good,-2.231261999,-2.408531414
7/26/2021,8/12/2021,8/12/2021,FD,29.632656,34.722553,17.523058,2.425731495,Good,-2.231261999,-2.408607173
11/15/2021,12/2/2021,12/2/2021,FD,29.632656,34.722553,17.523058,3.320193235,Good,-2.231261999,-2.408546521
6/16/2021,7/2/2021,7/1/2021,FD,29.632656,34.722553,17.523058,1.599923596,Good,-2.231261999,-2.408635726
8/23/2021,9/10/2021,9/9/2021,FD,29.632656,34.722553,17.523058,3.411174628,Good,-2.231261999,-2.40851148
6/5/2021,6/21/2021,6/21/2021,FD,29.632656,34.722553,17.523058,4.069157269,Good,-2.231261999,-2.408678671
8/25/2021,9/13/2021,9/12/2021,FD,29.632656,34.722553,17.523058,5.011352524,Good,-2.231261999,-2.408524962
10/25/2021,11/11/2021,11/11/2021,FD,29.632656,34.722553,17.523058,3.38166091,Good,-2.231261999,-2.408487559
7/1/2021,7/17/2021,7/17/2021,FD,29.632656,34.722553,17.523058,0.413353731,Good,-2.231261999,-2.408579482
7/22/2021,8/8/2021,8/8/2021,FD,29.632656,34.722553,17.523058,2.687541252,Good,-2.231261999,-2.408428128
7/30/2021,8/17/2021,8/17/2021,FD,29.632656,34.722553,17.523058,3.386609484,Good,-2.231261999,-2.408546402
8/3/2021,8/20/2021,8/19/2021,FD,29.632656,34.722553,17.523058,2.454977532,Good,-2.231261999,-2.408633911
8/4/2021,8/21/2021,8/21/2021,FD,29.632656,34.722553,17.523058,1.606493683,Good,-2.231261999,-2.408409075
4/19/2021,5/6/2021,5/6/2021,FD,29.632656,34.722553,17.523058,2.557981124,Good,-2.231261999,-2.408504739
8/24/2021,9/9/2021,9/8/2021,FD,29.632656,34.722553,17.523058,2.463072376,Good,-2.231261999,-2.40847332
4/29/2021,5/19/2021,5/19/2021,FD,29.632656,34.722553,17.523058,6.094413362,Good,-2.231261999,-2.408481674
5/26/2021,6/12/2021,6/12/2021,FD,29.632656,34.722553,17.523058,3.565911536,Good,-2.231261999,-2.408564953
5/12/2021,5/30/2021,5/29/2021,FD,29.632656,34.722553,17.523058,3.291657049,Good,-2.231261999,-2.408591233
10/15/2021,11/2/2021,11/2/2021,FD,29.632656,34.722553,17.523058,2.235914036,Good,-2.231261999,-2.408539643
7/24/2021,8/11/2021,8/11/2021,FD,29.632656,34.722553,17.523058,1.39719016,Good,-2.231261999,-2.408643891
7/25/2021,8/12/2021,8/12/2021,FD,29.632656,34.722553,17.523058,1.39758815,Good,-2.231261999,-2.408500823
7/23/2021,8/8/2021,8/7/2021,FD,29.632656,34.722553,17.523058,3.911538694,Good,-2.231261999,-2.408581117
9/13/2021,10/1/2021,10/1/2021,FD,29.632656,34.722553,17.523058,1.835809142,Good,-2.231261999,-2.408540758
9/1/2021,9/21/2021,9/21/2021,FD,29.632656,34.722553,17.523058,5.025686477,Good,-2.231261999,-2.408571673
7/29/2021,8/14/2021,8/14/2021,FD,29.632656,34.722553,17.523058,1.524598911,Good,-2.231261999,-2.408564986
10/6/2021,10/23/2021,10/22/2021,FD,29.632656,34.722553,17.523058,2.717994954,Good,-2.231261999,-2.408534807
11/3/2021,11/21/2021,11/20/2021,FD,29.632656,34.722553,17.523058,3.981897184,Good,-2.231261999,-2.408523569
8/19/2021,9/6/2021,9/5/2021,FD,29.632656,34.722553,17.523058,3.947169799,Good,-2.231261999,-2.408514307
10/9/2021,10/27/2021,10/27/2021,FD,29.632656,34.722553,17.523058,2.987260126,Good,-2.231261999,-2.408507169
2/7/2021,2/25/2021,2/24/2021,FD,29.632656,34.722553,17.523058,1.204698332,Good,-2.122465164,-2.408605747
12/27/2021,1/11/2022,1/10/2022,PS,29.632656,34.722553,17.523058,2.566965643,Good,-2.122465164,-2.408480554
4/16/2021,4/18/2021,4/17/2021,FD,29.632656,34.722553,17.523058,3.434382001,Good,-2.292173122,-2.408608832
11/9/2020,11/11/2020,11/11/2020,FD,29.632656,34.722553,17.523058,2.659418551,Good,-2.292173122,-2.408485102
11/28/2021,12/1/2021,12/1/2021,FD,29.632656,34.722553,17.523058,1.642360023,Good,-2.292173122,-2.408585375
11/4/2021,11/6/2021,11/6/2021,FD,29.632656,34.722553,17.523058,3.469792634,Good,-2.292173122,-2.408574781
10/13/2021,10/15/2021,10/15/2021,FD,29.632656,34.722553,17.523058,4.385800222,Good,-2.292173122,-2.408506278
12/10/2021,12/13/2021,12/13/2021,FD,29.632656,34.722553,17.523058,3.851813123,Bad,-2.292173122,-2.408492246
11/7/2021,11/8/2021,11/7/2021,FD,29.632656,34.722553,17.523058,4.994634645,Good,-2.292173122,-2.408651256
12/24/2021,12/25/2021,12/25/2021,FD,29.632656,34.722553,17.523058,1.816951243,Bad,-2.292173122,-2.408559026
12/19/2021,12/22/2021,12/22/2021,FD,29.632656,34.722553,17.523058,1.702268178,Good,-2.292173122,-2.408537483
12/16/2020,12/31/2020,12/30/2020,PS,29.632656,34.722553,17.523058,2.974153211,Good,-2.112645713,-2.408452199
12/17/2020,1/3/2021,1/3/2021,FD,29.632656,34.722553,17.523058,1.630540798,Bad,-2.495976877,-2.408544083
12/30/2020,1/15/2021,1/14/2021,FD,29.632656,34.722553,17.523058,1.566892969,Good,-2.485701769,-2.408518337
11/4/2021,11/21/2021,11/21/2021,PS,29.632656,34.722553,17.523058,2.41667803,Good,-2.493165006,-2.408540149
11/12/2020,11/30/2020,11/29/2020,FD,29.632656,34.722553,17.523058,1.997072464,Good,-2.493165006,-2.408494188
11/18/2021,12/4/2021,12/4/2021,PS,29.632656,34.722553,17.523058,0.725160558,Bad,-2.493165006,-2.408529568
12/17/2021,1/4/2022,1/3/2022,FD,29.632656,34.722553,17.523058,2.26461066,Good,-2.493165006,-2.408493835
12/23/2021,1/10/2022,1/9/2022,FD,29.632656,34.722553,17.523058,3.417325938,Bad,-2.493165006,-2.408589473
12/22/2021,1/8/2022,1/8/2022,FD,29.632656,34.722553,17.523058,1.443034969,Bad,-2.493165006,-2.408472599
6/19/2021,6/22/2021,6/21/2021,PS,29.632656,34.722553,17.523058,2.145342224,Good,-2.548038029,-2.408682116
12/10/2020,12/12/2020,12/12/2020,PS,29.632656,34.722553,17.523058,2.467355439,Bad,-2.548038029,-2.408623946
12/17/2020,1/4/2021,1/4/2021,FD,29.632656,34.722553,17.523058,1.799367635,Bad,-2.503208387,-2.408582849
12/30/2020,1/16/2021,1/16/2021,FD,29.632656,34.722553,17.523058,4.102938901,Bad,-2.491474205,-2.408445223
12/25/2020,1/11/2021,1/11/2021,FD,29.632656,34.722553,17.523058,2.28536022,Bad,-2.491474205,-2.408652199
7/26/2021,7/29/2021,7/28/2021,FD,29.632656,34.722553,17.523058,1.861840044,Good,-2.241295795,-2.408556853
12/11/2020,12/13/2020,12/12/2020,PS,29.632656,34.722553,17.523058,6.657201286,Bad,-2.394838534,-2.408516589
7/22/2021,7/23/2021,7/22/2021,PS,29.632656,34.722553,17.523058,2.666479842,Good,-2.394838534,-2.408557616
6/28/2021,6/29/2021,6/28/2021,PS,29.632656,34.722553,17.523058,2.299672252,Good,-2.394838534,-2.408580612
5/19/2021,5/20/2021,5/20/2021,PS,29.632656,34.722553,17.523058,1.27718895,Good,-2.394838534,-2.408598621
4/24/2021,4/25/2021,4/24/2021,PS,29.632656,34.722553,17.523058,3.244167244,Good,-2.394838534,-2.408476299
10/2/2021,10/6/2021,10/5/2021,FD,29.632656,34.722553,17.523058,5.153543297,Good,-2.394838534,-2.40860096
11/25/2021,11/29/2021,11/28/2021,FD,29.632656,34.722553,17.523058,5.994808158,Good,-2.394838534,-2.408533137
11/6/2021,11/8/2021,11/7/2021,FD,29.632656,34.722553,17.523058,3.047845764,Good,-2.394838534,-2.408612463
12/30/2020,12/31/2020,12/31/2020,PS,29.632656,34.722553,17.523058,1.349288772,Good,-2.394838534,-2.408484073
11/21/2021,11/23/2021,11/23/2021,FD,29.632656,34.722553,17.523058,1.065973926,Good,-2.394838534,-2.40850533
12/13/2021,12/14/2021,12/14/2021,FD,29.632656,34.722553,17.523058,4.928018362,Good,-2.394838534,-2.408475037
12/18/2021,12/19/2021,12/19/2021,PS,29.632656,34.722553,17.523058,2.264664072,Bad,-2.394838534,-2.408525969
12/16/2021,12/18/2021,12/18/2021,FD,29.632656,34.722553,17.523058,3.408538913,Bad,-2.394838534,-2.408627804
12/19/2020,1/5/2021,1/5/2021,FD,29.632656,34.722553,17.523058,3.060183405,Good,-2.498368887,-2.408536184
11/1/2020,11/18/2020,11/18/2020,FD,29.632656,34.722553,17.523058,1.804291233,Good,-2.498368887,-2.408536998
7/8/2021,7/25/2021,7/24/2021,PS,29.632656,34.722553,17.523058,2.934878323,Good,-2.498368887,-2.408549388
12/7/2021,12/10/2021,12/10/2021,FD,29.632656,34.722553,17.523058,2.151254744,Good,-2.373188435,-2.408492332
12/8/2021,12/11/2021,12/10/2021,FD,29.632656,34.722553,17.523058,0.97905547,Bad,-2.373188435,-2.408554871
12/2/2021,12/5/2021,12/5/2021,FD,29.632656,34.722553,17.523058,2.2725373,Bad,-2.373188435,-2.408520241
1/17/2021,1/19/2021,1/19/2021,PS,29.632656,34.722553,17.523058,2.276288949,Good,-2.373188435,-2.408516028
10/15/2021,10/16/2021,10/16/2021,FD,29.632656,34.722553,17.523058,2.77191199,Good,-2.373188435,-2.408503508
11/30/2021,12/3/2021,12/3/2021,FD,29.632656,34.722553,17.523058,4.747050675,Good,-2.373188435,-2.408565527
1/1/2021,1/2/2021,1/2/2021,PS,29.632656,34.722553,17.523058,3.512117261,Bad,-2.373188435,-2.408541879
5/14/2021,5/16/2021,5/16/2021,PS,29.632656,34.722553,17.523058,2.153309478,Good,-2.373188435,-2.408543856
7/2/2021,7/3/2021,7/3/2021,PS,29.632656,34.722553,17.523058,3.215809784,Good,-2.373188435,-2.408573575
5/26/2021,5/28/2021,5/27/2021,PS,29.632656,34.722553,17.523058,1.58284266,Good,-2.373188435,-2.408602236
11/20/2021,11/22/2021,11/21/2021,FD,29.632656,34.722553,17.523058,1.248725528,Good,-2.373188435,-2.408642772
12/14/2021,12/15/2021,12/14/2021,FD,29.632656,34.722553,17.523058,3.741270787,Good,-2.373188435,-2.408626935
12/20/2020,12/22/2020,12/21/2020,PS,29.632656,34.722553,17.523058,0.824763604,Good,-2.373188435,-2.408503131
12/13/2021,12/15/2021,12/15/2021,FD,29.632656,34.722553,17.523058,1.973566575,Good,-2.373188435,-2.408532211
12/1/2021,12/4/2021,12/4/2021,FD,29.632656,34.722553,17.523058,2.316467001,Bad,-2.373188435,-2.408528425
1/15/2021,1/16/2021,1/16/2021,PS,29.632656,34.722553,17.523058,1.990853872,Bad,-2.373188435,-2.408624203
11/29/2021,11/30/2021,11/30/2021,PS,29.632656,34.722553,17.523058,2.898022942,Good,-2.373188435,-2.40858321
9/5/2021,9/7/2021,9/7/2021,FD,29.632656,34.722553,17.523058,1.803973808,Good,-2.373188435,-2.408548877
7/22/2021,7/25/2021,7/24/2021,FD,29.632656,34.722553,17.523058,2.946242043,Good,-2.373188435,-2.408624375
8/31/2021,9/1/2021,8/31/2021,FD,29.632656,34.722553,17.523058,2.998415831,Good,-2.373188435,-2.408566142
8/17/2021,8/18/2021,8/18/2021,FD,29.632656,34.722553,17.523058,4.005978833,Good,-2.373188435,-2.408561465
5/30/2021,6/2/2021,6/1/2021,FD,29.632656,34.722553,17.523058,0.148063293,Good,-2.373188435,-2.408601619
11/27/2021,11/29/2021,11/29/2021,FD,29.632656,34.722553,17.523058,4.279757205,Good,-2.373188435,-2.408534282
11/19/2021,11/22/2021,11/22/2021,FD,29.632656,34.722553,17.523058,1.12750353,Good,-2.373188435,-2.408591821
11/9/2021,11/11/2021,11/10/2021,FD,29.632656,34.722553,17.523058,1.058214427,Good,-2.373188435,-2.408684995
12/14/2021,12/15/2021,12/14/2021,FD,29.632656,34.722553,17.523058,4.039113482,Good,-2.373188435,-2.40854722
12/13/2021,12/15/2021,12/14/2021,FD,29.632656,34.722553,17.523058,1.712664451,Good,-2.373188435,-2.408579216
12/6/2021,12/9/2021,12/8/2021,FD,29.632656,34.722553,17.523058,3.78986321,Good,-2.373188435,-2.408573637
